id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm;localisation;libelle_region;code_region
85268-C-002;;Aire de covoiturage des 4 Chemins;Les Quatre Chemins. 85220 Saint-Révérend;ST REVEREND;85268;Aire de covoiturage;2019-08-29;true;228500013;-1.8495;46.6913;8;;;;;;;46.6913,-1.8495;Pays de la Loire;52
49092-C-007;AC_MOOJ_33;Valanjou;D84 / Rue de la Mairie - Valanjou;CHEMILLÉ-EN-ANJOU;49092;Aire de covoiturage;2022-01-20;true;200060010;-0.600883871587981;47.2151072197185;6;;;;Mauges Communauté;;;47.2151072197185,-0.600883871587981;Pays de la Loire;52
44101-C-002;;Aire de covoiturage Georges Brassens;Rue de la Gaudiniére;LA MONTAGNE;44101;Aire de covoiturage;2019-08-29;true;224400028;-1.675951072;47.18329647;85;;;;;;;47.18329647,-1.675951072;Pays de la Loire;52
44149-C-004;;Mairie de Saffré;1 Cour du Séquoia. 44390 Saffré;SAFFRE;44149;Parking;2019-08-29;true;224400028;-1.579864;47.501141;;;;;;;;47.501141,-1.579864;Pays de la Loire;52
44170-C-002;;Mairie de Saint Julien de Vouvante;55B Rue de la Libération. 44670 Saint-Julien-de-Vouvantes;ST JULIEN DE VOUVANTES;44170;Parking;2019-08-29;true;224400028;-1.241927;47.642131;;;;;;;;47.642131,-1.241927;Pays de la Loire;52
44221-C-002;;Parking du Canal;41 Rue du Pont. 44810 La Chevallerais;LA CHEVALLERAIS;44221;Parking;2019-08-29;true;224400028;-1.6783762;47.465918;;;;;;;;47.465918,-1.6783762;Pays de la Loire;52
53137-C-005;;Aire de covoiturage -Stade - Ruillé le Gravelais;D252;LOIRON RUILLE;53137;Aire de covoiturage;2022-01-24;true;200083392;-0.94679939;48.05763595;68;;;;Departement 53;false;;48.05763595,-0.94679939;Pays de la Loire;52
53162-C-002;;Aire de covoiturage Moulay;Moulay;MOULAY;53162;Aire de covoiturage;2019-08-29;true;225300011;-0.63067356;48.26495853;;;;;;;;48.26495853,-0.63067356;Pays de la Loire;52
85262-C-002;;Aire de covoiturage de Brennus;;ST PHILBERT DE BOUAINE;85262;Aire de covoiturage;2019-08-29;true;228500013;-1.518014;46.983685;37;;;;;;;46.983685,-1.518014;Pays de la Loire;52
49218-C-005;AC_MOOJ_20;Le Fuilet;Rue des Mauges - D17 - Le Fuilet;MONTREVAULT-SUR-ÈVRE;49218;Aire de covoiturage;2022-01-20;true;200060010;-1.11307636027304;47.2799963657349;11;;;;Mauges Communauté;;;47.2799963657349,-1.11307636027304;Pays de la Loire;52
44095-C-002;;Salle Polyvalente;1B Les Doitorelles. 44520 La Meilleraye-de-Bretagne;LA MEILLERAYE DE BRETAGNE;44095;Parking;2019-08-29;true;224400028;-1.399266;47.558957;;;;;;;;47.558957,-1.399266;Pays de la Loire;52
44190-C-008;;Aire de covoiturage Les 3 Brasseurs;Rue Marie Curie;ST SEBASTIEN SUR LOIRE;44190;Aire de covoiturage;2019-08-29;true;224400028;-1.489432651;47.1909207;140;;;;;;;47.1909207,-1.489432651;Pays de la Loire;52
53255-C-002;;Aire de covoiturage des grands prés;D7;STE SUZANNE ET CHAMMES;53255;Aire de covoiturage;2019-08-29;true;225300011;-0.35551098;48.10110798;;;;;;;;48.10110798,-0.35551098;Pays de la Loire;52
85013-C-002;;Place du Canal;4 Place du Canal. 85130 Bazoges-en-Paillers;BAZOGES EN PAILLERS;85013;Aire de covoiturage;2019-08-29;true;228500013;-1.1346;46.9075;20;;;;;;;46.9075,-1.1346;Pays de la Loire;52
85086-C-002;;Place de Halfing;6 Rue du Stade. 85670 Falleron;FALLERON;85086;Aire de covoiturage;2019-08-29;true;228500013;-1.7037;46.8819;21;;;;;;;46.8819,-1.7037;Pays de la Loire;52
85169-C-002;;Aire de covoiturage de L'Espace St Jacques de Compostelle;28 Rue du Pont Chanterelle. 85670 Palluau;PALLUAU;85169;Aire de covoiturage;2019-08-29;true;228500013;-1.6243;46.802;16;;;;;;Recharge electrique;46.802,-1.6243;Pays de la Loire;52
44128-C-006;;Etang de Plessé;Etang de Plessé;Plessé;44128;Aire de covoiturage;2021-06-08;true;110002011;-1.88734414464865;47.5388595995147;10;1;;;;false;;47.5388595995147,-1.88734414464865;Pays de la Loire;52
49301-C-022;AC_MOOJ_08;Le Petit Lapin;D762 / N249 - Saint-Germain-sur-Moine;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.09622687097725;47.1220492044568;70;;;;Département de Maine-et-Loire;;;47.1220492044568,-1.09622687097725;Pays de la Loire;52
53360-C-001;CCPC-1;Covoiturage Quelaines Saint Gault;route de Cossé le Vivien face au plan d’eau entrée boulevard du Stade;Quelaines Saint-Gault;53360;Aire de covoiturage;2022-06-02;true;;-0.806809;47.925225;20;0;;;Mairie de Quelaines Saint-Gault;True;;47.925225,-0.806809;Pays de la Loire;52
44014-C-001;;Aire de covoiturage Les Gros Cailloux;2 Rue de la Forét. 44140 Le Bignon;LE BIGNON;44014;Aire de covoiturage;2019-08-29;true;224400028;-1.4862013;47.1158322;;;;;;;;47.1158322,-1.4862013;Pays de la Loire;52
44020-C-003;;P+R Tramway Grande Ouche;Rue de la Grande Ouche;BOUGUENAIS;44020;Parking relais;2019-08-29;true;224400028;-1.579472042;47.18199483;;;;;;;;47.18199483,-1.579472042;Pays de la Loire;52
44025-C-001;;Parking Lieu-Dit La Chaussée;1 Route de Savenay. 44750 Campbon;CAMPBON;44025;Parking;2019-08-29;true;224400028;-1.961553;47.410345;;;;;;;;47.410345,-1.961553;Pays de la Loire;52
44026-C-001;;Aire de covoiturage La Charmeliére;Route de Thouaré;CARQUEFOU;44026;Aire de covoiturage;2019-08-29;true;224400028;-1.473802461;47.29481514;100;;;;;;;47.29481514,-1.473802461;Pays de la Loire;52
44029-C-001;;Eglise;21 Place de l'église. 44450 Barbechat;DIVATTE SUR LOIRE;44029;Parking;2019-08-29;true;224400028;-1.2876052;47.2770417;;;;;;;;47.2770417,-1.2876052;Pays de la Loire;52
44030-C-002;;Intermarché;24124 D33. 44410 La Chapelle-des-Marais;LA CHAPELLE DES MARAIS;44030;Supermarché;2019-08-29;true;224400028;-2.250223;47.445199;;;;;;;;47.445199,-2.250223;Pays de la Loire;52
44035-C-001;;Aire de covoiturage La Métaierie Rouge;VC 5;LA CHAPELLE SUR ERDRE;44035;Aire de covoiturage;2019-08-29;true;224400028;-1.546367089;47.27442981;8;;;;;;;47.27442981,-1.546367089;Pays de la Loire;52
44036-C-001;;Intermarché;Centre Commercial Rue Franklin. 44110 Chéteaubriant;CHATEAUBRIANT;44036;Supermarché;2019-08-29;true;224400028;-1.3853713;47.7068307;;;;;;;;47.7068307,-1.3853713;Pays de la Loire;52
44047-C-003;;Aire de covoiturage Le Vélodréme;Boulevard Francois Blancho;COUERON;44047;Aire de covoiturage;2019-08-29;true;224400028;-1.735513357;47.21147855;160;;;;;;;47.21147855,-1.735513357;Pays de la Loire;52
44051-C-002;;Super U;;DERVAL;44051;Supermarché;2019-08-29;true;224400028;-1.661907;47.668205;;;;;;;;47.668205,-1.661907;Pays de la Loire;52
44066-C-001;;Stade Bellevue;Bellevue. 44119 Grandchamps-des-Fontaines;GRANDCHAMPS DES FONTAINES;44066;Parking;2019-08-29;true;224400028;-1.603725;47.356734;;;;;;;;47.356734,-1.603725;Pays de la Loire;52
44068-C-001;;Salle Culturelle Guenrouet;11 La Ruée. 44530 Guenrouet;GUENROUET;44068;Parking;2019-08-29;true;224400028;-1.953796;47.518704;;;;;;;;47.518704,-1.953796;Pays de la Loire;52
44072-C-002;;Parking de L'Eglise;2 Rue des Aigrettes. 44410 Herbignac;HERBIGNAC;44072;Parking;2019-08-29;true;224400028;-2.354416;47.408401;;;;;;;;47.408401,-2.354416;Pays de la Loire;52
44073-C-001;;Zone D'Activité Erette Grand'Haie;Rue Zi De Lerette. 44810 Héric;HERIC;44073;Supermarché;2019-08-29;true;224400028;-1.644269;47.377495;;;;;;;;47.377495,-1.644269;Pays de la Loire;52
44080-C-001;;Parking Rue du Foyer;2 Chemin des Roseaux. 44260 Lavau-sur-Loire;LAVAU SUR LOIRE;44080;Parking;2019-08-29;true;224400028;-1.967835;47.305942;;;;;;;;47.305942,-1.967835;Pays de la Loire;52
44089-C-001;;Aire de Stationnement de La Croix Blanche;Rue de la Croix Blanche. 44260 Malville;MALVILLE;44089;Parking;2019-08-29;true;224400028;-1.865187;47.347881;;;;;;;;47.347881,-1.865187;Pays de la Loire;52
44090-C-001;;Parking Vival;ATELIER. BD-ILLUSTRATION. 44270 La Marne;LA MARNE;44090;Parking;2019-08-29;true;224400028;-1.736999;46.99759;;;;;;;;46.99759,-1.736999;Pays de la Loire;52
44098-C-002;;Parking Angle Bertho;D2. 44780 Missillac;MISSILLAC;44098;Parking;2019-08-29;true;224400028;-2.219882;47.466092;;;;;;;;47.466092,-2.219882;Pays de la Loire;52
44109-C-010;;Service Maritime Et Navigation Ecluse Saint Félix;Quai Ferdinand Favre;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.540899006;47.21252861;;;;;;;;47.21252861,-1.540899006;Pays de la Loire;52
44109-C-014;;P+R Chronobus Chantrerie - Grandes Ecoles;Route de Gachet;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.518474602;47.28109415;;;;;;;;47.28109415,-1.518474602;Pays de la Loire;52
44109-C-023;;P+R Tramway Santos dumont;Rue des Renards;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.568227114;47.25932367;;;;;;;;47.25932367,-1.568227114;Pays de la Loire;52
44109-C-025;;Parking Baco-Lu 1 Cété Gare;Allée Baco;NANTES;44109;Parking;2019-08-29;true;224400028;-1.548988835;47.21433242;;;;;;;;47.21433242,-1.548988835;Pays de la Loire;52
44109-C-039;;Parking Les Fonderies;Rue de la Porte Gellée;NANTES;44109;Parking;2019-08-29;true;224400028;-1.544332961;47.20497047;;;;;;;;47.20497047,-1.544332961;Pays de la Loire;52
44114-C-001;;P+R Tramway Bignon;Rue des Verts Prés;ORVAULT;44114;Parking relais;2019-08-29;true;224400028;-1.598200232;47.24897525;;;;;;;;47.24897525,-1.598200232;Pays de la Loire;52
44128-C-001;;Aire de covoiturage Etang du Buhel;23 Rue de Savenay. 44630 Plesse;PLESSE;44128;Aire de covoiturage;2019-08-29;true;224400028;-1.8876851;47.5389557;;;;;;;;47.5389557,-1.8876851;Pays de la Loire;52
44134-C-001;;Parking Lieu-Dit La Régéserie;130 La Regeserie. 44522 Pouillé-les-Céteaux;POUILLE LES COTEAUX;44134;Parking;2019-08-29;true;224400028;-1.175301;47.471125;;;;;;;;47.471125,-1.175301;Pays de la Loire;52
44154-C-002;;Parking de La Bresse;11 Rue Louis Lavoix. 44250 Saint-Brevin-les-Pins;ST BREVIN LES PINS;44154;Parking;2019-08-29;true;224400028;-2.162461;47.248183;;;;;;;;47.248183,-2.162461;Pays de la Loire;52
44161-C-001;;Espace Lampridic;16 Rue des Forges. 44530 Saint-Gildas-des-Bois;ST GILDAS DES BOIS;44161;Parking;2019-08-29;true;224400028;-2.039546;47.512915;;;;;;;;47.512915,-2.039546;Pays de la Loire;52
44172-C-002;;Parking Planchonnais;2 Rue de Luxembourg. 44980 Sainte-Luce-sur-Loire;STE LUCE SUR LOIRE;44172;Parking;2019-08-29;true;224400028;-1.4750438;47.2534557;;;;;;;;47.2534557,-1.4750438;Pays de la Loire;52
44173-C-001;;Salle des Garennes;49 D117. 44190 Saint-Lumine-de-Clisson;ST LUMINE DE CLISSON;44173;Parking;2019-08-29;true;224400028;-1.3307834;47.0862761;;;;;;;;47.0862761,-1.3307834;Pays de la Loire;52
44188-C-002;;SupermarchéLidl;17 Avenue de Nantes. 44310 Saint-Philbert-de-Grand-Lieu;ST PHILBERT DE GRAND LIEU;44188;Supermarché;2019-08-29;true;224400028;-1.638851;47.046053;;;;;;;;47.046053,-1.638851;Pays de la Loire;52
44204-C-001;;P+R Chronobus Pré Poulain;Rue de Beaulieu;THOUARE SUR LOIRE;44204;Parking relais;2019-08-29;true;224400028;-1.446044701;47.2732942;;;;;;;;47.2732942,-1.446044701;Pays de la Loire;52
44213-C-001;;Bibliothéque;54 Rue de l'Océane. 44370 Belligné;LOIREAUXENCE;44213;Parking;2019-08-29;true;224400028;-1.029346;47.467093;;;;;;;;47.467093,-1.029346;Pays de la Loire;52
49294-C-001;;Aire de covoiturage des Landes;giratoire D963-D105;ST LAMBERT LA POTHERIE;49294;Aire de covoiturage;2019-08-29;true;224900019;-0.696267;47.472882;;;;;;;;47.472882,-0.696267;Pays de la Loire;52
49301-C-003;;Aire de covoiturage de La Salle de Sport de Tilliéres;giratoire D223 - rue de la Coudraie. au droit de la Salle des Fétes et du stade communal;SEVREMOINE;49301;Aire de covoiturage;2019-08-29;true;224900019;-1.16527;47.141193;;;;;;;;47.141193,-1.16527;Pays de la Loire;52
49307-C-003;;Aire de covoiturage de Belle-Poule;giratoire carré D952 - rue Ligérienne (vers centre-bourg de La Dagueniére);LOIRE AUTHION;49307;Aire de covoiturage;2019-08-29;true;224900019;-0.449198;47.420305;;;;;;;;47.420305,-0.449198;Pays de la Loire;52
49331-C-002;;Aire de covoiturage de L'Europe;giratoire Est Déviation Segré (D775-D923) - rue David d'Angers;SEGRE;49331;Aire de covoiturage;2019-08-29;true;224900019;-0.857777;47.685022;;;;;;;;47.685022,-0.857777;Pays de la Loire;52
53003-C-001;;Aire de covoiturage La Courtille;Route de Tanis;AMBRIERES LES VALLEES;53003;Aire de covoiturage;2019-08-29;true;225300011;-0.62222;48.394798;;;;;;;;48.394798,-0.62222;Pays de la Loire;52
53040-C-001;;Aire de covoiturage Bourgon;Impasse de Bellevue;BOURGON;53040;Aire de covoiturage;2019-08-29;true;225300011;-1.06801677;48.16632737;;;;;;;;48.16632737,-1.06801677;Pays de la Loire;52
53084-C-001;;Aire de covoiturage Place du 8 Mai;Place du Huit Mai;CRAON;53084;Parking;2019-08-29;true;225300011;-0.948708;47.850119;;;;;;;;47.850119,-0.948708;Pays de la Loire;52
53164-C-001;;Aire de covoiturage Neuilly le Vendin;7-5 Rue des Tamaris;NEUILLY LE VENDIN;53164;Parking;2019-08-29;true;225300011;-0.343025;48.495225;;;;;;;;48.495225,-0.343025;Pays de la Loire;52
53215-C-001;;Aire de covoiturage Saint Fort;2 Rue René Paillard;ST FORT;53215;Aire de covoiturage;2019-08-29;true;225300011;-0.716695;47.806007;;;;;;;;47.806007,-0.716695;Pays de la Loire;52
53247-C-001;;Aire de covoiturage rue du Saule - Saint-Pierre-La-Cour;Rue du Saule;ST PIERRE LA COUR;53247;Parking;2022-01-24;true;200083392;-1.02789241;48.11351617;50;;;;Commune;false;;48.11351617,-1.02789241;Pays de la Loire;52
85003-C-001;;Aire de covoiturage de La Caserne des Pompiers;Rue du Stade. 85190 Aizenay;AIZENAY;85003;Aire de covoiturage;2019-08-29;true;228500013;-1.6081;46.7371;5;;;;;;;46.7371,-1.6081;Pays de la Loire;52
85021-C-001;;Parking de La Salle des Sports;2 Clos de la Croix Lauvergne. 85610 La Bernardiére;LA BERNARDIERE;85021;Parking;2019-08-29;true;228500013;-1.2693;47.0498;15;;;;;;;47.0498,-1.2693;Pays de la Loire;52
85047-C-003;;Aire de covoiturage des Breteliéres;185 Route de Cholet. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.8506;46.8529;25;;;;;;;46.8529,-1.8506;Pays de la Loire;52
85051-C-001;;Aires de covoiturage des Aveneaux;30 Rue des Aveneaux. 85110 Chantonnay;CHANTONNAY;85051;Aire de covoiturage;2019-08-29;true;228500013;-1.0666;46.6828;40;;;;;;;46.6828,-1.0666;Pays de la Loire;52
85052-C-003;;Parking des Achards-Sud Est (La Mothe-Achard);ZA Sud Est. 9 Rue Michel Breton. 85150 La Chapelle-Achard;LA CHAPELLE ACHARD;85052;Parking;2019-08-29;true;228500013;-1.6498;46.6017;0;;;;;;;46.6017,-1.6498;Pays de la Loire;52
85064-C-001;;Place de La Mairie;9 Rue de la Petite Maine. 85140 Chauché;CHAUCHE;85064;Aire de covoiturage;2019-08-29;true;228500013;-1.2702;46.8295;17;;;;;;;46.8295,-1.2702;Pays de la Loire;52
85097-C-002;;Aire de covoiturage Les Gats;D6. 85130 La Gaubretiére;LA GAUBRETIERE;85097;Aire de covoiturage;2019-08-29;true;228500013;-1.0763;46.9374;14;;;;;;;46.9374,-1.0763;Pays de la Loire;52
85107-C-001;;Place des Douves;7299 Rue du Chanoine Boiziau. 85600 La Guyonniére;LA GUYONNIERE;85107;Aire de covoiturage;2019-08-29;true;228500013;-1.2497;46.9667;15;;;;;;;46.9667,-1.2497;Pays de la Loire;52
85109-C-001;;Aire de covoiturage de La Cossonniére;D755B. 85500 Les Herbiers;LES HERBIERS;85109;Aire de covoiturage;2019-08-29;true;228500013;-0.9716;46.863;10;;;;;;;46.863,-0.9716;Pays de la Loire;52
85126-C-001;;Aire de covoiturage de La Lune;ZA La Lune. 85200 Longéves;LONGEVES;85126;Aire de covoiturage;2019-08-29;true;228500013;-0.8506;46.467;10;;;;;;;46.467,-0.8506;Pays de la Loire;52
85128-C-001;;Place du Moulin Rouget;Place du Moulin Rouget. 85400 Luéon;LUCON;85128;Parking;2019-08-29;true;228500013;-1.1579;46.4532;14;;;;;;;46.4532,-1.1579;Pays de la Loire;52
85182-C-001;;Parking de La Fourniére;8 Rue de la Fourniére. 85700 Pouzauges;POUZAUGES;85182;Parking;2019-08-29;true;228500013;-0.8479;46.7742;14;;;;;;;46.7742,-0.8479;Pays de la Loire;52
85218-C-001;;Aire de covoiturage de La Bardonniére;332 La Bardonniére. 85150 Saint-Georges-de-Pointindoux;ST GEORGES DE POINTINDOUX;85218;Aire de covoiturage;2019-08-29;true;228500013;-1.5978;46.6336;18;;;;;;;46.6336,-1.5978;Pays de la Loire;52
85238-C-001;;Place de La Mairie;4 Rue de la Parié. 85290 Saint-Laurent-sur-Sévre;ST LAURENT SUR SEVRE;85238;Aire de covoiturage;2019-08-29;true;228500013;-0.8867;46.959;30;;;;;;;46.959,-0.8867;Pays de la Loire;52
85266-C-001;;Aire de covoiturage du Chétis Pétis;3 Rue Louis David. 85110 Saint-Prouant;ST PROUANT;85266;Parking;2019-08-29;true;228500013;-0.9545;46.7585;20;;;;;;;46.7585,-0.9545;Pays de la Loire;52
85288-C-001;;Aire de covoiturage de La Micheliére;37 Avenue de l'Atlantique. 85440 Talmont-Saint-Hilaire;TALMONT ST HILAIRE;85288;Aire de covoiturage;2019-08-29;true;228500013;-1.6482;46.474;15;;;;;;;46.474,-1.6482;Pays de la Loire;52
85295-C-001;;Aire de covoiturage de La Roche Saint André;9 Rue de la Roche Saint-André. 85600 Treize-Septiers;TREIZE SEPTIERS;85295;Aire de covoiturage;2019-08-29;true;228500013;-1.2326;46.9862;20;;;;;;;46.9862,-1.2326;Pays de la Loire;52
85301-C-001;;Place Jean Yole;6 Place Jean Yole. 85250 Vendrennes;VENDRENNES;85301;Parking;2019-08-29;true;228500013;-1.123;46.8249;17;;;;;;;46.8249,-1.123;Pays de la Loire;52
72058-C-002;;Parking de covoiturage du Mans ZI Sud;A28 Sortie 23 Le Mans ZI Sud;CHANGE;72058;Parking;2022-02-01;true;512377060;0.311337;48.005521;44;2;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris.;48.005521,0.311337;Pays de la Loire;52
49301-C-006;AC_MOOJ_12;La Colonne;D753 / D949 - Torfou;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.09259436887558;47.0314697964177;12;;;;Département de Maine-et-Loire;;;47.0314697964177,-1.09259436887558;Pays de la Loire;52
49069-C-002;AC_MOOJ_15;La Varenne;D751 - Rue d'Anjou - La Varenne;ORÉE-D'ANJOU;49069;Aire de covoiturage;2022-01-20;true;200060010;-1.32029072351588;47.3132503915963;22;1;;;Commune d'Orée-d'Anjou;;;47.3132503915963,-1.32029072351588;Pays de la Loire;52
49023-C-004;AC_MOOJ_13;Les Landes Fleuries;D246 / D752 - Andrezé;BEAUPRÉAU-EN-MAUGES;49023;Aire de covoiturage;2022-01-20;true;200060010;-0.96660023834691;47.1539158280525;12;;;;Département de Maine-et-Loire;;;47.1539158280525,-0.96660023834691;Pays de la Loire;52
49301-C-009;AC_MOOJ_10;Roussay;Place du Souvenir - Roussay;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.06517020436861;47.0914544713751;30;;;;Commune de Sèvremoine;;;47.0914544713751,-1.06517020436861;Pays de la Loire;52
49244-C-004;AC_MOOJ_24;Saint-Laurent;Rue des Mauges - Saint-Laurent-de-la-Plaine;MAUGES-SUR-LOIRE;49244;Aire de covoiturage;2022-01-20;true;200060010;-0.805645419509984;47.3148662450061;30;;;;Mauges Communauté;;;47.3148662450061,-0.805645419509984;Pays de la Loire;52
44009-C-003;;Aire de covoiturage Ile Chaland;Rue de l'Ile Chaland;BASSE GOULAINE;44009;Aire de covoiturage;2019-08-29;true;224400028;-1.452172866;47.22008459;12;;;;;;;47.22008459,-1.452172866;Pays de la Loire;52
44028-C-004;;Parking La Maladrie;3 Route de Paris. 44850 Le Cellier;LE CELLIER;44028;Parking;2019-08-29;true;224400028;-1.3402462;47.3501053;;;;;;;;47.3501053,-1.3402462;Pays de la Loire;52
44091-C-002;;Stade St Léger;2 Route de Vay. 44170 Marsac-sur-Don;MARSAC SUR DON;44091;Parking;2019-08-29;true;224400028;-1.682957;47.593633;;;;;;;;47.593633,-1.682957;Pays de la Loire;52
44194-C-002;;Aire de covoiturage de Sautron;51 Rue de la Vallée. 44880 Sautron;SAUTRON;44194;Aire de covoiturage;2019-08-29;true;224400028;-1.671199;47.268146;;;;;;;;47.268146,-1.671199;Pays de la Loire;52
53271-C-003;;Aire de covoiturage Parking de l'Europe;D20;VILLAINES LA JUHEL;53271;Parking;2019-08-29;true;225300011;-0.27839498;48.34632002;;;;;;;;48.34632002,-0.27839498;Pays de la Loire;52
72058-C-003;;Parking de covoiturage VINCI Autoroutes Le Mans Sud;;CHANGE;72058;Sortie d'autoroute;2019-08-29;true;512377060;0.31105;48.005486;;;;;;;;48.005486,0.31105;Pays de la Loire;52
85012-C-002;;Parking de La Mairie;32 Route de Saint-Jean de Monts. 85550 La Barre-de-Monts;LA BARRE DE MONTS;85012;Parking;2019-08-29;true;228500013;-2.1172;46.8853;20;;;;;;;46.8853,-2.1172;Pays de la Loire;52
85084-C-006;;Parking de L'Ouche Fontaine (Les Essarts);24 Rue du Général de Gaulle. 85140 Les Essarts;ESSARTS EN BOCAGE;85084;Parking;2019-08-29;true;228500013;-1.2282;46.772;20;;;;;;;46.772,-1.2282;Pays de la Loire;52
85190-C-003;;Aire de covoiturage de Belleroche;4 Rue de la Roche. 85620 Rocheserviére;ROCHESERVIERE;85190;Aire de covoiturage;2019-08-29;true;228500013;-1.5136;46.933;18;;;;;;;46.933,-1.5136;Pays de la Loire;52
85246-C-002;;Place de La Bascule;51 Chemin du Fromenteau. 85140 Saint-Martin-des-Noyers;ST MARTIN DES NOYERS;85246;Aire de covoiturage;2019-08-29;true;228500013;-1.1811;46.7208;20;;;;;;;46.7208,-1.1811;Pays de la Loire;52
85250-C-002;;Aire de covoiturage de La Grassiére;D160. 85150 Saint-Mathurin;ST MATHURIN;85250;Aire de covoiturage;2019-08-29;true;228500013;-1.7062;46.5727;30;;;;;;;46.5727,-1.7062;Pays de la Loire;52
44098-C-003;;Parking Angle Bertho;D2. 44780 Missillac;MISSILLAC;44098;Parking;2019-08-29;true;224400028;-2.219882;47.466092;;;;;;;;47.466092,-2.219882;Pays de la Loire;52
44109-C-050;;P+R Tramway Santos dumont;Rue des Renards;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.568227114;47.25932367;;;;;;;;47.25932367,-1.568227114;Pays de la Loire;52
